pca_x,pca_y,cluster,segment_label,company,order_value
-1.6569,-0.8396,1,At-Risk,Zepto,715.3520000000001
1.4889,0.454,0,Loyal Customers,Swiggy Instamart,957.0069999999998
-0.6369,-0.6483,1,At-Risk,Swiggy Instamart,751.962
-1.1303,-0.8102,1,At-Risk,Blinkit,686.6544
-0.2888,-1.6433,1,At-Risk,Blinkit,50.0
-1.52,-0.9872,1,At-Risk,Zepto,680.4
-0.0928,-0.1573,1,At-Risk,Zepto,852.144
0.9544,-1.0589,0,Loyal Customers,Swiggy Instamart,193.204
-0.369,2.7429,3,Price-Sensitive,Blinkit,1740.864
-1.4466,0.3092,2,Price-Sensitive,Zepto,494.4240000000001
1.3411,-0.3704,0,Loyal Customers,Blinkit,504.2736
-1.9979,0.88,2,Price-Sensitive,Zepto,962.955
-0.4862,-1.1887,1,At-Risk,Blinkit,360.6228
0.2368,3.9622,3,Price-Sensitive,Swiggy Instamart,2305.4662499999995
-1.1846,-0.4287,1,At-Risk,Blinkit,961.202
-1.3167,-1.3407,1,At-Risk,Zepto,424.8825
-1.1572,2.9653,2,Price-Sensitive,Zepto,1876.479
0.0085,-1.1485,1,At-Risk,Swiggy Instamart,315.8505
-0.1488,-1.4233,1,At-Risk,Blinkit,186.2912
-0.314,-1.1826,1,At-Risk,Zepto,340.1475
-0.3492,-1.2261,1,At-Risk,Swiggy Instamart,336.559
-1.818,-1.8089,1,At-Risk,Zepto,214.5675
-0.5457,0.7676,2,Price-Sensitive,Zepto,619.797
1.1927,-0.2544,0,Loyal Customers,Blinkit,592.248
-0.5663,2.2268,2,Price-Sensitive,Zepto,1408.12875
1.7708,1.7487,3,Price-Sensitive,Swiggy Instamart,855.29325
-0.5189,-0.3234,1,At-Risk,Blinkit,820.3448
-0.5621,-1.6686,1,At-Risk,Blinkit,156.2436
0.2662,-0.9493,1,At-Risk,Zepto,332.157
-0.7587,1.012,2,Price-Sensitive,Swiggy Instamart,780.41175
-0.6952,1.3273,2,Price-Sensitive,Swiggy Instamart,1003.81425
-1.0584,-0.4885,1,At-Risk,Swiggy Instamart,887.63
1.2939,2.3533,3,Price-Sensitive,Swiggy Instamart,1222.887
0.0017,1.0135,3,Price-Sensitive,Swiggy Instamart,629.15925
0.9007,0.1149,0,Loyal Customers,Zepto,825.9405
-1.0834,0.3231,2,Price-Sensitive,Zepto,465.1095
-1.1484,-0.8945,1,At-Risk,Zepto,638.4585
-0.5078,-0.7932,1,At-Risk,Blinkit,583.2408
0.9821,2.7647,3,Price-Sensitive,Swiggy Instamart,1463.21025
0.9537,-1.3117,0,Loyal Customers,Blinkit,100.2456
0.346,-1.542,1,At-Risk,Blinkit,61.22240000000002
1.3369,0.3986,0,Loyal Customers,Blinkit,886.1708000000001
2.1008,-0.804,0,Loyal Customers,Blinkit,148.82280000000003
0.8357,-0.2129,0,Loyal Customers,Zepto,618.744
1.0404,1.2315,3,Price-Sensitive,Swiggy Instamart,653.9302499999999
-1.7529,1.5653,2,Price-Sensitive,Zepto,1218.1867500000003
2.6654,0.1258,0,Loyal Customers,Swiggy Instamart,662.0229999999999
-0.2601,-0.643,1,At-Risk,Swiggy Instamart,642.215
2.0454,-0.6449,0,Loyal Customers,Blinkit,288.9108
-0.8329,-1.9191,1,At-Risk,Blinkit,50.0
2.6687,-0.8514,0,Loyal Customers,Blinkit,66.96960000000001
-0.9175,-0.7343,1,At-Risk,Blinkit,732.8468
1.6155,-1.0508,0,Loyal Customers,Blinkit,50.0
-0.9493,-0.9823,1,At-Risk,Zepto,577.7645
1.7363,-0.4398,0,Loyal Customers,Blinkit,433.21760000000006
-0.5573,-0.2825,1,At-Risk,Zepto,845.523
-1.3911,0.9126,2,Price-Sensitive,Swiggy Instamart,902.44575
1.1518,-0.4556,0,Loyal Customers,Zepto,430.3635
-0.3491,1.5966,2,Price-Sensitive,Blinkit,1037.8398
0.6012,0.4249,0,Loyal Customers,Swiggy Instamart,1073.05
0.8807,-0.1803,0,Loyal Customers,Blinkit,692.1828
-1.5755,0.8968,2,Price-Sensitive,Blinkit,869.3244000000001
0.705,-1.0829,0,Loyal Customers,Zepto,186.152
-0.827,-0.7138,1,At-Risk,Blinkit,715.4216
-1.4035,-0.4902,2,Price-Sensitive,Blinkit,50.0
1.1387,0.2913,3,Price-Sensitive,Swiggy Instamart,111.81675
0.2009,-0.6435,0,Loyal Customers,Swiggy Instamart,572.6735
2.0936,-0.798,0,Loyal Customers,Blinkit,153.24920000000003
1.1072,1.5958,3,Price-Sensitive,Blinkit,797.8638000000001
-2.1646,2.0386,2,Price-Sensitive,Zepto,1591.3987500000003
0.8347,-0.9931,0,Loyal Customers,Blinkit,291.63
0.4377,1.202,3,Price-Sensitive,Swiggy Instamart,690.3622499999999
1.3968,1.7938,3,Price-Sensitive,Swiggy Instamart,884.0055
-1.465,1.7286,2,Price-Sensitive,Zepto,1312.26675
0.0365,-1.4664,1,At-Risk,Zepto,133.89350000000002
-1.2632,0.0196,2,Price-Sensitive,Zepto,330.40650000000005
0.6516,-0.5407,0,Loyal Customers,Swiggy Instamart,554.52
-1.2551,1.6336,2,Price-Sensitive,Zepto,1182.6675
0.4343,1.7138,3,Price-Sensitive,Blinkit,962.8632
-0.9828,-1.7405,1,At-Risk,Blinkit,157.47480000000002
-1.0029,0.4576,2,Price-Sensitive,Blinkit,505.3710000000001
-0.8111,0.4069,2,Price-Sensitive,Swiggy Instamart,486.84675
-1.9078,-1.7951,1,At-Risk,Zepto,309.351
-0.7081,-0.8467,1,At-Risk,Swiggy Instamart,572.976
-1.8166,-0.9932,1,At-Risk,Zepto,659.8575
2.8578,-0.8753,0,Loyal Customers,Swiggy Instamart,50.0
0.4394,-1.3112,1,At-Risk,Swiggy Instamart,97.3015
-0.1957,1.5564,3,Price-Sensitive,Blinkit,974.2308
-1.0815,-0.6862,1,At-Risk,Blinkit,733.6332
-1.53,-2.0247,1,At-Risk,Zepto,50.0
1.2649,-0.1648,0,Loyal Customers,Blinkit,585.7596000000001
1.9653,-1.1259,0,Loyal Customers,Zepto,50.0
1.0253,-0.1319,0,Loyal Customers,Blinkit,675.7560000000001
0.6301,0.1724,3,Price-Sensitive,Blinkit,50.0
0.6382,-0.2421,0,Loyal Customers,Swiggy Instamart,705.3294999999999
-0.4079,0.0907,2,Price-Sensitive,Zepto,295.083
0.2446,-0.3754,0,Loyal Customers,Swiggy Instamart,715.6564999999999
0.1569,-1.5502,1,At-Risk,Zepto,50.0
-1.6445,-0.9283,1,At-Risk,Zepto,737.1
1.0195,0.5526,0,Loyal Customers,Swiggy Instamart,1052.448
0.6288,-0.2771,0,Loyal Customers,Blinkit,682.8960000000001
1.4754,-0.4181,0,Loyal Customers,Blinkit,485.406
1.07,-0.0849,0,Loyal Customers,Swiggy Instamart,750.0645
-1.0768,-1.9123,1,At-Risk,Swiggy Instamart,50.0
0.5677,-0.299,0,Loyal Customers,Swiggy Instamart,684.6524999999999
0.4021,0.4739,3,Price-Sensitive,Blinkit,290.35020000000003
-0.1571,-1.6442,1,At-Risk,Zepto,50.0
-0.2869,2.0393,3,Price-Sensitive,Blinkit,1254.6756
0.5677,-0.4814,0,Loyal Customers,Blinkit,589.0860000000001
0.4767,-0.1983,0,Loyal Customers,Swiggy Instamart,749.0525
-1.7827,-1.0504,1,At-Risk,Zepto,677.439
-1.29,-0.4423,1,At-Risk,Zepto,920.64
0.4749,-0.2669,0,Loyal Customers,Zepto,714.384
-0.5122,-1.3863,1,At-Risk,Blinkit,302.3216
-1.0877,-0.5477,1,At-Risk,Blinkit,798.582
-0.8137,0.2245,2,Price-Sensitive,Zepto,315.79050000000007
-0.0457,-1.6449,1,At-Risk,Zepto,50.0
0.0429,0.4023,2,Price-Sensitive,Swiggy Instamart,317.71275
2.0431,-0.9562,0,Loyal Customers,Blinkit,50.0
-0.8344,-1.0863,1,At-Risk,Blinkit,507.7404
0.7772,-1.2726,0,Loyal Customers,Blinkit,109.00440000000002
-0.6519,1.1193,2,Price-Sensitive,Zepto,772.2817500000001
0.4213,2.1932,3,Price-Sensitive,Zepto,1257.07725
-1.7179,1.2315,2,Price-Sensitive,Blinkit,1052.2062
0.1147,-0.5269,0,Loyal Customers,Blinkit,558.1732000000001
-1.6875,1.0249,2,Price-Sensitive,Swiggy Instamart,989.06325
1.6019,-1.0806,0,Loyal Customers,Swiggy Instamart,89.52749999999999
0.5968,-0.4487,0,Loyal Customers,Zepto,565.1055000000001
0.2494,1.6212,3,Price-Sensitive,Swiggy Instamart,1037.1907499999998
-2.4312,0.0851,2,Price-Sensitive,Zepto,576.9225
0.3138,-0.348,0,Loyal Customers,Blinkit,701.5680000000001
1.3541,0.48,0,Loyal Customers,Blinkit,959.042
-0.8745,-1.7503,1,At-Risk,Zepto,86.23850000000002
-1.5597,-0.824,1,At-Risk,Blinkit,755.9104000000001
-0.441,-1.4025,1,At-Risk,Swiggy Instamart,260.1315
-1.483,-1.2374,1,At-Risk,Zepto,488.208
-1.2232,-1.5531,1,At-Risk,Swiggy Instamart,287.8565
0.6735,-0.4988,0,Loyal Customers,Swiggy Instamart,590.0115
1.4782,-0.2264,0,Loyal Customers,Blinkit,566.9892000000001
1.802,-0.0876,0,Loyal Customers,Swiggy Instamart,607.4644999999999
0.3664,-1.4462,1,At-Risk,Swiggy Instamart,103.74299999999998
-1.6544,0.7677,2,Price-Sensitive,Zepto,860.841
-0.2119,-0.9045,1,At-Risk,Zepto,438.66
-1.58,-1.6261,1,At-Risk,Zepto,345.43100000000004
1.3326,-0.2673,0,Loyal Customers,Blinkit,580.7916
-1.682,-1.0939,1,At-Risk,Blinkit,599.4724
1.5938,-1.2165,0,Loyal Customers,Swiggy Instamart,50.0
0.0094,-0.8336,1,At-Risk,Blinkit,468.9252
-0.0497,-1.4959,1,At-Risk,Swiggy Instamart,96.117
-2.023,-0.808,1,At-Risk,Zepto,771.939
-1.7054,1.4216,2,Price-Sensitive,Swiggy Instamart,1177.10025
0.6806,0.6399,3,Price-Sensitive,Blinkit,356.43240000000003
0.0095,-1.6721,1,At-Risk,Blinkit,50.0
-0.8715,0.7777,2,Price-Sensitive,Zepto,706.35825
-0.2544,-1.6411,1,At-Risk,Blinkit,50.0
0.3384,1.8973,3,Price-Sensitive,Zepto,1048.6035
1.4716,0.3425,0,Loyal Customers,Swiggy Instamart,918.21
2.1422,-0.0975,0,Loyal Customers,Blinkit,539.4276000000001
1.8308,0.3442,0,Loyal Customers,Blinkit,788.2068
2.3034,1.4803,3,Price-Sensitive,Swiggy Instamart,625.6095
-0.3401,-0.4523,1,At-Risk,Zepto,805.5120000000001
-2.4784,0.2756,2,Price-Sensitive,Zepto,676.2855
0.2242,0.7462,3,Price-Sensitive,Blinkit,533.1744000000001
0.654,-0.157,0,Loyal Customers,Swiggy Instamart,762.4005
-0.9268,-1.3664,1,At-Risk,Zepto,331.0335
-0.5497,0.1215,1,At-Risk,Zepto,1071.342
-0.4937,2.4448,2,Price-Sensitive,Blinkit,1541.7882
-0.3087,0.5027,2,Price-Sensitive,Blinkit,420.4038000000001
0.734,0.3109,3,Price-Sensitive,Zepto,146.097
-1.24,0.2478,1,At-Risk,Blinkit,1354.2248
1.2429,-1.2211,0,Loyal Customers,Zepto,50.0
1.5621,-0.5916,0,Loyal Customers,Blinkit,358.6788
-0.4579,-0.8403,1,At-Risk,Blinkit,514.1556
0.2055,1.6965,3,Price-Sensitive,Blinkit,1049.0814
1.0587,-0.0145,0,Loyal Customers,Blinkit,719.3144
-0.1414,-0.8721,1,At-Risk,Zepto,523.4795
0.651,-0.6492,0,Loyal Customers,Blinkit,446.7404
0.9589,-0.0633,0,Loyal Customers,Blinkit,709.3676
-2.3708,0.5058,2,Price-Sensitive,Zepto,800.0999999999999
-0.6912,2.9997,2,Price-Sensitive,Blinkit,1930.0806
-1.2533,-0.1728,1,At-Risk,Swiggy Instamart,1087.1295
-0.0033,-1.5659,1,At-Risk,Swiggy Instamart,84.77049999999997
-0.6971,-1.7652,1,At-Risk,Swiggy Instamart,126.408
0.057,1.7757,3,Price-Sensitive,Zepto,1036.101
0.6619,-0.6679,0,Loyal Customers,Blinkit,354.3772
-2.4181,2.0154,2,Price-Sensitive,Zepto,1659.6810000000005
-0.5254,-1.1529,1,At-Risk,Swiggy Instamart,434.8469999999999
0.7362,1.8215,3,Price-Sensitive,Swiggy Instamart,961.9755
0.0896,-0.8246,1,At-Risk,Zepto,463.5855
0.1066,-0.3327,0,Loyal Customers,Zepto,654.1135
1.0845,-0.462,0,Loyal Customers,Swiggy Instamart,521.962
-0.9664,-1.1136,1,At-Risk,Swiggy Instamart,524.0805
-1.1676,0.1938,2,Price-Sensitive,Swiggy Instamart,431.043
-1.5115,0.9725,2,Price-Sensitive,Swiggy Instamart,854.93175
-1.2682,-1.007,1,At-Risk,Blinkit,591.2784
-1.9196,0.4084,2,Price-Sensitive,Blinkit,666.6738
-1.4104,-0.2354,2,Price-Sensitive,Blinkit,257.30460000000005
0.1466,1.2512,3,Price-Sensitive,Zepto,769.0095
-1.0183,1.1904,2,Price-Sensitive,Swiggy Instamart,945.50325
-2.1367,0.3345,2,Price-Sensitive,Blinkit,621.0384
-1.5431,-1.3154,1,At-Risk,Blinkit,524.3616000000001
-1.0694,-0.4055,2,Price-Sensitive,Zepto,55.95975
0.7844,0.6141,3,Price-Sensitive,Blinkit,321.4056
0.0931,-1.5131,1,At-Risk,Blinkit,100.3212
-2.2437,0.5289,2,Price-Sensitive,Swiggy Instamart,764.8694999999999
-0.5113,-1.0165,1,At-Risk,Swiggy Instamart,508.0355
0.3487,-0.8371,0,Loyal Customers,Zepto,377.097
-1.9267,0.0641,2,Price-Sensitive,Zepto,541.2990000000001
-0.4221,0.628,2,Price-Sensitive,Zepto,534.0630000000001
1.3429,0.6336,3,Price-Sensitive,Swiggy Instamart,225.65325
1.489,0.241,0,Loyal Customers,Swiggy Instamart,843.93
-0.3697,0.4145,2,Price-Sensitive,Blinkit,373.2966
0.4344,-0.8346,0,Loyal Customers,Zepto,390.4635
0.1465,-0.8155,0,Loyal Customers,Blinkit,495.3312
-0.7017,-0.041,1,At-Risk,Swiggy Instamart,1065.0855
0.2553,2.2515,3,Price-Sensitive,Swiggy Instamart,1342.5674999999997
-1.147,-1.9189,1,At-Risk,Blinkit,50.0
-0.4824,-0.4271,1,At-Risk,Zepto,728.2695000000001
-0.8437,-1.3357,1,At-Risk,Zepto,348.4005
0.9513,-0.4602,0,Loyal Customers,Zepto,554.6625
0.4783,-0.1459,0,Loyal Customers,Blinkit,782.6652000000001
-0.3407,-1.1999,1,At-Risk,Blinkit,342.6708
0.6199,0.7309,3,Price-Sensitive,Zepto,405.78525
-1.0644,-1.9568,1,At-Risk,Blinkit,50.0
1.7178,-0.6901,0,Loyal Customers,Blinkit,286.644
-0.9744,-0.9969,1,At-Risk,Swiggy Instamart,600.668
-0.6699,-1.3083,1,At-Risk,Swiggy Instamart,339.9515
1.0947,0.9124,3,Price-Sensitive,Swiggy Instamart,453.23025
-0.7145,0.0366,2,Price-Sensitive,Blinkit,269.8758
-1.8562,0.1582,2,Price-Sensitive,Zepto,516.30375
-1.4947,-1.1806,1,At-Risk,Zepto,493.5395
-0.5349,2.3841,3,Price-Sensitive,Blinkit,1508.7726000000002
1.7375,-1.1898,0,Loyal Customers,Blinkit,50.0
-1.086,-0.3186,1,At-Risk,Zepto,920.0745
-0.3007,-0.126,2,Price-Sensitive,Zepto,50.0
-0.351,-1.3277,1,At-Risk,Zepto,191.738
2.2518,-0.7003,0,Loyal Customers,Blinkit,160.4096
-1.6619,2.2727,2,Price-Sensitive,Zepto,1687.30425
0.6173,1.7991,3,Price-Sensitive,Swiggy Instamart,1056.4109999999998
-0.6009,-0.1245,2,Price-Sensitive,Swiggy Instamart,190.85625
1.1506,-0.1399,0,Loyal Customers,Blinkit,637.6212
1.0265,0.8623,3,Price-Sensitive,Blinkit,406.539
1.7741,0.5669,3,Price-Sensitive,Swiggy Instamart,136.34625
-0.0805,0.1637,3,Price-Sensitive,Swiggy Instamart,199.9125
0.1442,-0.0249,1,At-Risk,Swiggy Instamart,896.5514999999999
-0.8898,-1.6579,1,At-Risk,Zepto,160.776
3.4127,-0.635,0,Loyal Customers,Swiggy Instamart,50.0
-0.8612,0.1999,2,Price-Sensitive,Blinkit,380.07
0.8504,3.2331,3,Price-Sensitive,Swiggy Instamart,1752.2167499999998
0.6513,0.0569,0,Loyal Customers,Blinkit,880.7832
-0.0313,-0.344,1,At-Risk,Swiggy Instamart,717.4994999999999
0.045,2.5392,3,Price-Sensitive,Swiggy Instamart,1567.2487499999995
0.8617,0.5169,0,Loyal Customers,Zepto,1085.574
-1.1906,-1.003,1,At-Risk,Zepto,590.8615
0.0002,-0.6332,1,At-Risk,Swiggy Instamart,620.2295
0.8221,1.2874,3,Price-Sensitive,Blinkit,665.5122
1.5808,0.1326,0,Loyal Customers,Swiggy Instamart,728.7574999999999
-1.9988,-0.4723,2,Price-Sensitive,Zepto,173.54925
3.3001,0.1323,0,Loyal Customers,Swiggy Instamart,551.6229999999999
0.134,0.9838,3,Price-Sensitive,Blinkit,665.5889999999999
0.9196,0.9853,3,Price-Sensitive,Zepto,468.42075
-1.4437,-0.8277,1,At-Risk,Zepto,710.0855
-1.2414,-0.2318,1,At-Risk,Blinkit,1049.9544
-1.0332,2.1842,2,Price-Sensitive,Swiggy Instamart,1517.0572499999998
0.8768,-0.2594,0,Loyal Customers,Blinkit,658.584
2.4009,-0.9936,0,Loyal Customers,Swiggy Instamart,50.0
-0.7507,-1.4691,1,At-Risk,Swiggy Instamart,223.655
-1.8253,1.3707,2,Price-Sensitive,Blinkit,1170.9684000000002
1.3345,-1.0589,0,Loyal Customers,Zepto,50.0
-0.9494,-1.4034,1,At-Risk,Blinkit,342.67320000000007
-0.0075,-0.0489,2,Price-Sensitive,Blinkit,50.0
-0.8367,-0.7829,1,At-Risk,Swiggy Instamart,642.574
-0.8687,0.68,2,Price-Sensitive,Swiggy Instamart,685.8449999999999
-1.1112,-1.854,1,At-Risk,Swiggy Instamart,162.28799999999998
-1.8275,1.1329,2,Price-Sensitive,Zepto,1005.84525
1.1802,3.715,3,Price-Sensitive,Swiggy Instamart,1954.42875
-0.8707,-1.7695,1,At-Risk,Blinkit,102.3968
1.4938,1.3888,3,Price-Sensitive,Blinkit,614.5122
0.6589,-0.2557,0,Loyal Customers,Blinkit,661.7808
-0.6401,-1.0352,1,At-Risk,Swiggy Instamart,509.9675
-1.3842,-0.8694,1,At-Risk,Zepto,726.182
-0.9599,-0.0745,2,Price-Sensitive,Blinkit,291.08160000000004
-0.7367,1.4676,2,Price-Sensitive,Blinkit,1021.4604
-1.2767,-0.5933,1,At-Risk,Zepto,828.2775
-1.2205,0.8317,2,Price-Sensitive,Swiggy Instamart,792.35025
1.8468,0.2586,0,Loyal Customers,Blinkit,730.2404
-1.2738,-0.1058,2,Price-Sensitive,Zepto,223.794
1.2701,-1.1567,0,Loyal Customers,Zepto,50.0
1.5563,-0.5729,0,Loyal Customers,Blinkit,375.9156
-2.0074,-1.4912,1,At-Risk,Zepto,504.184
-0.3121,-0.8676,1,At-Risk,Blinkit,462.9852
-0.0249,2.5265,3,Price-Sensitive,Zepto,1539.48375
0.0093,-0.0132,3,Price-Sensitive,Zepto,97.02
-0.5456,-1.5297,1,At-Risk,Blinkit,252.0908
1.4111,-0.8275,0,Loyal Customers,Blinkit,306.1032000000001
-0.023,-0.4297,1,At-Risk,Swiggy Instamart,692.1415
1.4964,-0.3097,0,Loyal Customers,Blinkit,514.0044
0.4167,-0.7793,0,Loyal Customers,Blinkit,468.9156
-0.6063,-0.34,1,At-Risk,Blinkit,820.9728
-1.3176,1.1251,2,Price-Sensitive,Blinkit,910.44
-0.8406,0.9831,2,Price-Sensitive,Zepto,808.4790000000002
0.9279,-1.4068,0,Loyal Customers,Blinkit,50.0
0.8577,2.8397,3,Price-Sensitive,Swiggy Instamart,1589.6565
1.5938,0.6305,0,Loyal Customers,Blinkit,1012.4012
0.6753,-0.1715,0,Loyal Customers,Zepto,662.7075
1.1536,-0.5948,0,Loyal Customers,Swiggy Instamart,411.838
-0.4537,-1.4469,1,At-Risk,Blinkit,173.41240000000002
1.9795,-0.618,0,Loyal Customers,Blinkit,232.5348
0.4063,-0.1324,0,Loyal Customers,Zepto,788.5980000000001
-0.7648,2.4748,2,Price-Sensitive,Blinkit,1601.7444
2.0757,1.1644,3,Price-Sensitive,Blinkit,480.7494
0.4596,-1.0514,0,Loyal Customers,Swiggy Instamart,319.1265
-1.5952,-2.0568,1,At-Risk,Zepto,50.0
0.024,-1.2211,1,At-Risk,Zepto,297.1965
0.5965,0.4321,0,Loyal Customers,Swiggy Instamart,1047.4329999999998
2.2453,-0.3191,0,Loyal Customers,Blinkit,431.5112
0.851,-0.3747,0,Loyal Customers,Blinkit,641.1408
-0.3269,1.2335,3,Price-Sensitive,Zepto,911.62875
-0.2514,0.3387,1,At-Risk,Swiggy Instamart,1241.9465
-0.2186,0.7991,2,Price-Sensitive,Blinkit,575.6484
1.0918,-0.2634,0,Loyal Customers,Zepto,636.7935000000001
-0.9934,0.2883,1,At-Risk,Swiggy Instamart,1276.697
2.9591,-0.1973,0,Loyal Customers,Blinkit,409.84800000000007
0.9836,0.1085,0,Loyal Customers,Zepto,818.313
1.1209,-0.8747,0,Loyal Customers,Swiggy Instamart,285.42999999999995
0.333,-0.7125,0,Loyal Customers,Zepto,486.864
-0.8524,-0.7949,1,At-Risk,Zepto,625.7030000000001
-0.1132,-1.1957,1,At-Risk,Zepto,228.272
1.7814,-1.0953,0,Loyal Customers,Swiggy Instamart,50.0
-1.1226,-0.4109,2,Price-Sensitive,Zepto,50.0
-1.7461,2.3012,2,Price-Sensitive,Zepto,1698.4830000000002
0.9604,1.319,3,Price-Sensitive,Blinkit,721.35
-0.2133,2.4874,3,Price-Sensitive,Swiggy Instamart,1465.2022499999998
-0.4922,-1.1747,1,At-Risk,Swiggy Instamart,422.1344999999999
-1.5224,1.6163,2,Price-Sensitive,Blinkit,1334.8182000000002
2.3514,-0.1162,0,Loyal Customers,Blinkit,541.1744
0.1337,-0.1784,0,Loyal Customers,Zepto,777.7515
0.1761,-0.8585,1,At-Risk,Blinkit,425.9088
-0.1002,3.2628,3,Price-Sensitive,Blinkit,1933.2432
-1.2319,-1.8939,1,At-Risk,Zepto,97.1305
0.5496,0.3815,3,Price-Sensitive,Swiggy Instamart,279.6975
-0.6947,-0.3237,2,Price-Sensitive,Blinkit,50.0
-1.3676,1.5063,2,Price-Sensitive,Blinkit,1142.6508
-1.6105,-0.0625,2,Price-Sensitive,Zepto,351.41025
0.5982,-1.2383,0,Loyal Customers,Blinkit,165.9864
0.2303,0.0263,3,Price-Sensitive,Swiggy Instamart,125.70675
-1.5341,-0.7837,1,At-Risk,Zepto,761.7805
0.6409,0.6796,0,Loyal Customers,Swiggy Instamart,1250.28
-0.0877,-1.6589,1,At-Risk,Swiggy Instamart,50.0
1.603,-0.7327,0,Loyal Customers,Zepto,274.9655
-0.571,0.5321,2,Price-Sensitive,Zepto,453.3637500000001
-1.1528,-1.5328,1,At-Risk,Zepto,275.85600000000005
-1.4311,0.9264,2,Price-Sensitive,Swiggy Instamart,868.365
0.2764,-1.1863,1,At-Risk,Zepto,241.37600000000003
-1.6401,0.5932,2,Price-Sensitive,Blinkit,718.2108000000001
-2.4106,0.1228,2,Price-Sensitive,Zepto,610.0762500000001
-1.0499,0.2955,2,Price-Sensitive,Swiggy Instamart,442.7729999999999
-1.7607,-0.5794,1,At-Risk,Swiggy Instamart,911.5965
-0.7592,-1.5388,1,At-Risk,Zepto,180.398
-1.9334,-0.5369,2,Price-Sensitive,Zepto,121.6215
0.541,0.1114,0,Loyal Customers,Zepto,871.0020000000001
-1.6284,1.1424,2,Price-Sensitive,Blinkit,1023.4026
-0.8773,-1.8867,1,At-Risk,Blinkit,50.0
1.668,1.401,3,Price-Sensitive,Zepto,650.0250000000001
-0.4782,0.0911,2,Price-Sensitive,Blinkit,236.7954
-0.6084,0.1962,2,Price-Sensitive,Zepto,297.86025
-0.7501,-0.7484,1,At-Risk,Zepto,672.588
-1.9947,0.078,2,Price-Sensitive,Zepto,474.78375
-1.1702,-1.3457,1,At-Risk,Swiggy Instamart,452.4789999999999
0.6766,-0.3019,0,Loyal Customers,Zepto,656.4915000000001
-1.9791,-0.7704,1,At-Risk,Zepto,829.7835
0.7351,-0.5478,0,Loyal Customers,Blinkit,502.5564
1.1592,-1.1167,0,Loyal Customers,Zepto,76.77350000000001
1.7774,-0.6981,0,Loyal Customers,Swiggy Instamart,279.2215
-1.1441,0.9032,2,Price-Sensitive,Swiggy Instamart,771.9202499999999
-0.3055,1.4403,2,Price-Sensitive,Blinkit,927.1422
0.3387,-0.8227,1,At-Risk,Swiggy Instamart,497.2295
-0.0246,2.9158,3,Price-Sensitive,Zepto,1685.5837500000002
1.1924,1.8341,3,Price-Sensitive,Swiggy Instamart,886.3739999999999
0.6572,0.5172,3,Price-Sensitive,Swiggy Instamart,390.2505
-0.3793,1.111,3,Price-Sensitive,Zepto,791.0932500000001
0.0257,-1.0005,1,At-Risk,Swiggy Instamart,421.7165
-0.9303,0.8506,2,Price-Sensitive,Swiggy Instamart,758.6205
-0.6386,-0.2319,1,At-Risk,Blinkit,888.9456000000001
2.0764,1.1431,3,Price-Sensitive,Zepto,424.4535
0.7365,-0.6452,0,Loyal Customers,Swiggy Instamart,519.0065
-0.0678,-0.3402,1,At-Risk,Zepto,726.039
-0.2272,-1.6632,1,At-Risk,Zepto,50.0
0.446,-1.1429,0,Loyal Customers,Swiggy Instamart,260.1735
1.7689,0.3168,0,Loyal Customers,Blinkit,856.9172000000001
0.9085,1.9055,3,Price-Sensitive,Swiggy Instamart,1035.18975
-1.1438,-1.9207,1,At-Risk,Zepto,50.0
0.2545,2.1021,3,Price-Sensitive,Swiggy Instamart,1221.9555
-0.8464,-1.5269,1,At-Risk,Blinkit,281.0172
-0.2387,-0.9868,1,At-Risk,Blinkit,467.9868
0.1112,-1.5711,1,At-Risk,Swiggy Instamart,50.0
-1.2051,2.2793,2,Price-Sensitive,Swiggy Instamart,1635.4342499999998
-0.691,-0.6444,1,At-Risk,Zepto,699.669
-0.8688,-1.0444,1,At-Risk,Zepto,488.6045
1.2886,1.6886,3,Price-Sensitive,Swiggy Instamart,888.3059999999999
-0.8035,-1.0212,1,At-Risk,Blinkit,525.9816000000001
0.1357,-1.6145,1,At-Risk,Zepto,50.0
-1.6122,-0.2813,1,At-Risk,Zepto,1021.0425
2.4733,-0.353,0,Loyal Customers,Zepto,363.2625000000001
-0.9709,-1.1192,1,At-Risk,Zepto,446.4705
-2.3305,1.6468,2,Price-Sensitive,Zepto,1368.1867500000003
-1.273,-0.6276,1,At-Risk,Zepto,833.519
-2.6159,0.924,2,Price-Sensitive,Zepto,1068.79725
0.8386,0.7637,3,Price-Sensitive,Swiggy Instamart,456.711
-0.5362,1.4597,2,Price-Sensitive,Blinkit,1025.4114
-0.1552,-1.6234,1,At-Risk,Blinkit,50.0
-0.511,-0.5733,1,At-Risk,Zepto,736.9995000000001
1.0656,0.3051,0,Loyal Customers,Swiggy Instamart,951.464
1.1684,-0.9902,0,Loyal Customers,Blinkit,242.58
-0.0229,-0.3021,1,At-Risk,Blinkit,751.5396000000001
0.6582,-1.1522,0,Loyal Customers,Zepto,164.28300000000002
0.0874,-1.2192,1,At-Risk,Zepto,274.875
0.0645,-1.5638,1,At-Risk,Swiggy Instamart,75.463
0.6041,0.5396,0,Loyal Customers,Blinkit,1177.9884000000002
-0.6465,0.1808,1,At-Risk,Zepto,1100.2795
-1.3692,0.5399,2,Price-Sensitive,Swiggy Instamart,601.1054999999999
